file_path,last_commit_hash,last_commit_date_iso,last_commit_subject
"games/single-player/click-speed-test/game.css","caeabc35874fce43cacba1444985eaf803aec78c","2026-04-20T21:52:19-04:00","Upload Playr project without oversized dataset files"
"games/single-player/click-speed-test/game.js","caeabc35874fce43cacba1444985eaf803aec78c","2026-04-20T21:52:19-04:00","Upload Playr project without oversized dataset files"
"games/single-player/click-speed-test/index.html","d4d7ba7b5e5bd77473d7c0f1f7dea3a90aafbf49","2026-04-23T20:20:33-04:00","Add site policy and contact pages"
"games/single-player/cookie-clicker/game.css","9958b764d21fbffcd156d44ff80c37dccfb6fb06","2026-04-21T16:55:43-04:00","Fix UI/admin issues in 2048, cookie clicker, pac-man, and wordle"
"games/single-player/cookie-clicker/game.js","ad1c34c8bfa300f92340457f91f9008a5ec87ccc","2026-04-21T17:00:27-04:00","Restrict cookie clicker admin toggle to owner@playr.io"
"games/single-player/cookie-clicker/index.html","d4d7ba7b5e5bd77473d7c0f1f7dea3a90aafbf49","2026-04-23T20:20:33-04:00","Add site policy and contact pages"
"games/single-player/dino-run-clone/game.css","caeabc35874fce43cacba1444985eaf803aec78c","2026-04-20T21:52:19-04:00","Upload Playr project without oversized dataset files"
"games/single-player/dino-run-clone/game.js","caeabc35874fce43cacba1444985eaf803aec78c","2026-04-20T21:52:19-04:00","Upload Playr project without oversized dataset files"
"games/single-player/dino-run-clone/index.html","d4d7ba7b5e5bd77473d7c0f1f7dea3a90aafbf49","2026-04-23T20:20:33-04:00","Add site policy and contact pages"
"games/single-player/doodle-jump-clone/game.css","caeabc35874fce43cacba1444985eaf803aec78c","2026-04-20T21:52:19-04:00","Upload Playr project without oversized dataset files"
"games/single-player/doodle-jump-clone/game.js","caeabc35874fce43cacba1444985eaf803aec78c","2026-04-20T21:52:19-04:00","Upload Playr project without oversized dataset files"
"games/single-player/doodle-jump-clone/index.html","d4d7ba7b5e5bd77473d7c0f1f7dea3a90aafbf49","2026-04-23T20:20:33-04:00","Add site policy and contact pages"
"games/single-player/draw-a-perfect-circle/game.css","caeabc35874fce43cacba1444985eaf803aec78c","2026-04-20T21:52:19-04:00","Upload Playr project without oversized dataset files"
"games/single-player/draw-a-perfect-circle/game.js","caeabc35874fce43cacba1444985eaf803aec78c","2026-04-20T21:52:19-04:00","Upload Playr project without oversized dataset files"
"games/single-player/draw-a-perfect-circle/index.html","d4d7ba7b5e5bd77473d7c0f1f7dea3a90aafbf49","2026-04-23T20:20:33-04:00","Add site policy and contact pages"
"games/single-player/flappy-bird-clone/game.css","4fa7e9b6289174c37648f68e6e0acec1d2064ed5","2026-04-23T16:34:03-04:00","Fix arcade UI issues and wire Pac-Man maze update"
"games/single-player/flappy-bird-clone/game.js","4fa7e9b6289174c37648f68e6e0acec1d2064ed5","2026-04-23T16:34:03-04:00","Fix arcade UI issues and wire Pac-Man maze update"
"games/single-player/flappy-bird-clone/index.html","d4d7ba7b5e5bd77473d7c0f1f7dea3a90aafbf49","2026-04-23T20:20:33-04:00","Add site policy and contact pages"
"games/single-player/frogger/game.css","4fa7e9b6289174c37648f68e6e0acec1d2064ed5","2026-04-23T16:34:03-04:00","Fix arcade UI issues and wire Pac-Man maze update"
